player,gameno,eff
Antonio_Lang_94,1,21
Antonio_Lang_94,2,29
Antonio_Lang_94,3,13
Antonio_Lang_94,4,16
Antonio_Lang_94,5,10
Antonio_Lang_94,6,17
Antonio_Lang_94,7,15
Antonio_Lang_94,8,12
Antonio_Lang_94,9,29
Antonio_Lang_94,10,5
Antonio_Lang_94,11,4
Antonio_Lang_94,12,11
Antonio_Lang_94,13,14
Antonio_Lang_94,14,25
Antonio_Lang_94,15,7
Antonio_Lang_94,16,24
Antonio_Lang_94,17,3
Antonio_Lang_94,18,6
Antonio_Lang_94,19,5
Antonio_Lang_94,20,12
Antonio_Lang_94,21,21
Antonio_Lang_94,22,11
Antonio_Lang_94,23,20
Antonio_Lang_94,24,15
Antonio_Lang_94,25,12
Antonio_Lang_94,26,4
Antonio_Lang_94,27,15
Antonio_Lang_94,28,7
Antonio_Lang_94,29,22
Antonio_Lang_94,30,19
Antonio_Lang_94,31,4
Antonio_Lang_94,32,13
Antonio_Lang_94,33,13
Antonio_Lang_94,34,16
Antonio_Vrankovic_17,1,9
Antonio_Vrankovic_17,2,4
Antonio_Vrankovic_17,4,4
Antonio_Vrankovic_17,5,0
Antonio_Vrankovic_17,6,9
Antonio_Vrankovic_17,7,11
Antonio_Vrankovic_17,9,13
Antonio_Vrankovic_17,15,2
Antonio_Vrankovic_17,21,2
Antonio_Vrankovic_17,22,-1
Antonio_Vrankovic_17,32,1
Antonio_Vrankovic_17,36,5
Antonio_Vrankovic_17,37,0
Antonio_Vrankovic_18,1,3
Antonio_Vrankovic_18,3,4
Antonio_Vrankovic_18,4,2
Antonio_Vrankovic_18,5,1
Antonio_Vrankovic_18,10,0
Antonio_Vrankovic_18,11,5
Antonio_Vrankovic_18,13,5
Antonio_Vrankovic_18,15,0
Antonio_Vrankovic_18,16,2
Antonio_Vrankovic_18,17,0
Antonio_Vrankovic_18,19,1
Arthur_Heyman_61,1,13
Arthur_Heyman_61,2,31
Arthur_Heyman_61,3,14
Arthur_Heyman_61,4,26
Arthur_Heyman_61,5,18
Arthur_Heyman_61,6,22
Arthur_Heyman_61,7,35
Arthur_Heyman_61,8,12
Arthur_Heyman_61,9,25
Arthur_Heyman_61,10,19
Arthur_Heyman_61,11,36
Arthur_Heyman_61,12,27
Arthur_Heyman_61,13,8
Arthur_Heyman_61,14,18
Arthur_Heyman_61,15,21
Arthur_Heyman_61,16,21
Arthur_Heyman_61,17,39
Arthur_Heyman_61,18,8
Arthur_Heyman_61,19,34
Arthur_Heyman_61,20,30
Arthur_Heyman_61,22,9
Arthur_Heyman_61,24,37
Arthur_Heyman_61,26,23
Arthur_Heyman_61,27,34
Arthur_Heyman_61,28,22
Arthur_Heyman_62,1,31
Arthur_Heyman_62,2,34
Arthur_Heyman_62,3,37
Arthur_Heyman_62,4,29
Arthur_Heyman_62,5,42
Arthur_Heyman_62,6,10
Arthur_Heyman_62,7,13
Arthur_Heyman_62,8,10
Arthur_Heyman_62,9,26
Arthur_Heyman_62,10,41
Arthur_Heyman_62,11,15
Arthur_Heyman_62,12,20
Arthur_Heyman_62,13,30
Arthur_Heyman_62,14,19
Arthur_Heyman_62,15,17
Arthur_Heyman_62,16,4
Arthur_Heyman_62,18,18
Arthur_Heyman_62,19,25
Arthur_Heyman_62,20,12
Arthur_Heyman_62,21,22
Arthur_Heyman_62,22,40
Arthur_Heyman_62,23,2
Arthur_Heyman_62,24,21
Arthur_Heyman_62,25,25
Arthur_Heyman_63,1,33
Arthur_Heyman_63,2,29
Arthur_Heyman_63,3,35
Arthur_Heyman_63,4,16
Arthur_Heyman_63,5,30
Arthur_Heyman_63,6,29
Arthur_Heyman_63,7,14
Arthur_Heyman_63,8,5
Arthur_Heyman_63,9,16
Arthur_Heyman_63,10,19
Arthur_Heyman_63,11,11
Arthur_Heyman_63,12,29
Arthur_Heyman_63,13,35
Arthur_Heyman_63,14,32
Arthur_Heyman_63,15,23
Arthur_Heyman_63,16,23
Arthur_Heyman_63,17,21
Arthur_Heyman_63,18,18
Arthur_Heyman_63,19,7
Arthur_Heyman_63,20,22
Arthur_Heyman_63,21,19
Arthur_Heyman_63,22,25
Arthur_Heyman_63,23,39
Arthur_Heyman_63,24,32
Arthur_Heyman_63,25,14
Arthur_Heyman_63,26,22
Arthur_Heyman_63,27,16
Arthur_Heyman_63,28,13
Arthur_Heyman_63,29,20
Arthur_Heyman_63,30,17
Austin_Rivers_12,1,8
Austin_Rivers_12,2,20
Austin_Rivers_12,3,-2
Austin_Rivers_12,4,12
Austin_Rivers_12,5,11
Austin_Rivers_12,7,6
Austin_Rivers_12,8,13
Austin_Rivers_12,9,14
Austin_Rivers_12,10,15
Austin_Rivers_12,11,10
Austin_Rivers_12,12,21
Austin_Rivers_12,13,5
Austin_Rivers_12,14,5
Austin_Rivers_12,15,4
Austin_Rivers_12,16,10
Austin_Rivers_12,17,-3
Austin_Rivers_12,18,16
Austin_Rivers_12,19,13
Austin_Rivers_12,20,9
Austin_Rivers_12,21,8
Austin_Rivers_12,22,23
Austin_Rivers_12,23,17
Austin_Rivers_12,24,24
Austin_Rivers_12,25,5
Austin_Rivers_12,26,7
Austin_Rivers_12,27,16
Austin_Rivers_12,28,14
Austin_Rivers_12,29,13
Austin_Rivers_12,30,8
Austin_Rivers_12,31,6
Austin_Rivers_12,32,14
Austin_Rivers_12,33,13
Austin_Rivers_12,34,10
Austin_Rivers_21,1,13
Bernie_Janicki_53,1,20
Bernie_Janicki_53,2,6
Bernie_Janicki_53,3,23
Bernie_Janicki_53,4,29
Bernie_Janicki_53,5,16
Bernie_Janicki_53,6,25
Bernie_Janicki_53,7,24
Bernie_Janicki_53,8,21
Bernie_Janicki_53,9,34
Bernie_Janicki_53,10,8
Bernie_Janicki_53,11,28
Bernie_Janicki_53,12,4
Bernie_Janicki_53,13,24
Bernie_Janicki_53,15,18
Bernie_Janicki_53,16,5
Bernie_Janicki_53,17,10
Bernie_Janicki_53,18,29
Bernie_Janicki_53,19,11
Bernie_Janicki_53,20,18
Bernie_Janicki_53,21,27
Bernie_Janicki_53,22,36
Bernie_Janicki_53,23,37
Bernie_Janicki_53,24,24
Bernie_Janicki_53,25,28
Bernie_Janicki_53,26,14
Bernie_Janicki_54,1,27
Bernie_Janicki_54,2,22
Bernie_Janicki_54,3,10
Bernie_Janicki_54,4,29
Bernie_Janicki_54,5,20
Bernie_Janicki_54,6,6
Bernie_Janicki_54,7,8
Bernie_Janicki_54,8,7
Bernie_Janicki_54,9,5
Bernie_Janicki_54,10,9
Bernie_Janicki_54,11,11
Bernie_Janicki_54,12,13
Bernie_Janicki_54,13,23
Bernie_Janicki_54,14,26
Bernie_Janicki_54,15,11
Bernie_Janicki_54,16,21
Bernie_Janicki_54,18,34
Bernie_Janicki_54,19,10
Bernie_Janicki_54,20,9
Bernie_Janicki_54,21,31
Bernie_Janicki_54,22,24
Bernie_Janicki_54,23,8
Bernie_Janicki_54,24,9
Bernie_Janicki_54,25,7
Bernie_Janicki_54,26,23
Bernie_Janicki_54,27,13
Bernie_Janicki_54,28,17
Bill_Jackman_83,1,-2
Bill_Jackman_83,3,6
Bill_Jackman_83,4,0
Bill_Jackman_83,5,5
Bill_Jackman_83,6,3
Bill_Jackman_83,7,8
Bill_Jackman_83,8,-1
Bill_Jackman_83,9,-1
Bill_Jackman_83,10,-1
Bill_Jackman_83,11,0
Bill_Jackman_83,12,11
Bill_Jackman_83,13,12
Bill_Jackman_83,14,9
Bill_Jackman_83,15,2
Bill_Jackman_83,16,1
Bill_Jackman_83,17,1
Bill_Jackman_83,18,-1
Bill_Jackman_83,19,9
Bill_Jackman_83,20,-1
Bill_Jackman_83,21,5
Bill_Jackman_83,22,3
Bill_Jackman_83,23,0
Bill_Jackman_83,24,7
Bill_Jackman_83,25,0
Bill_Jackman_83,26,-1
Bill_Jackman_83,27,0
Bill_Jackman_83,28,1
Bill_McCaffrey_90,1,21
Bill_McCaffrey_90,2,11
Bill_McCaffrey_90,3,0
Bill_McCaffrey_90,4,6
Bill_McCaffrey_90,5,3
Bill_McCaffrey_90,6,11
Bill_McCaffrey_90,7,-3
Bill_McCaffrey_90,8,10
Bill_McCaffrey_90,9,10
Bill_McCaffrey_90,10,4
Bill_McCaffrey_90,11,0
Bill_McCaffrey_90,12,16
Bill_McCaffrey_90,13,2
Bill_McCaffrey_90,14,0
Bill_McCaffrey_90,15,3
Bill_McCaffrey_90,16,14
Bill_McCaffrey_90,17,10
Bill_McCaffrey_90,18,3
Bill_McCaffrey_90,19,0
Bill_McCaffrey_90,20,9
Bill_McCaffrey_90,21,-4
Bill_McCaffrey_90,22,4
Bill_McCaffrey_90,23,-3
Bill_McCaffrey_90,24,8
Bill_McCaffrey_90,25,24
Bill_McCaffrey_90,26,-2
Bill_McCaffrey_90,27,2
Bill_McCaffrey_90,28,-1
Bill_McCaffrey_90,29,13
Bill_McCaffrey_90,30,-3
Bill_McCaffrey_90,31,3
Bill_McCaffrey_90,32,0
Bill_McCaffrey_90,33,1
Bill_McCaffrey_90,34,0
Bill_McCaffrey_90,35,0
Bill_McCaffrey_90,36,-1
Bill_McCaffrey_90,37,2
Bill_McCaffrey_90,38,2
Bill_McCaffrey_91,1,20
Bill_McCaffrey_91,2,15
Bill_McCaffrey_91,3,17
Bill_McCaffrey_91,4,20
Bill_McCaffrey_91,5,9
Bill_McCaffrey_91,6,12
Bill_McCaffrey_91,7,21
Bill_McCaffrey_91,8,7
Bill_McCaffrey_91,9,6
Bill_McCaffrey_91,10,2
Bill_McCaffrey_91,12,3
Bill_McCaffrey_91,13,3
Bill_McCaffrey_91,14,29
Bill_McCaffrey_91,15,18
Bill_McCaffrey_91,16,-3
Bill_McCaffrey_91,17,10
Bill_McCaffrey_91,18,1
Bill_McCaffrey_91,19,19
Bill_McCaffrey_91,20,4
Bill_McCaffrey_91,21,9
Bill_McCaffrey_91,22,20
Bill_McCaffrey_91,23,2
Bill_McCaffrey_91,24,11
Bill_McCaffrey_91,25,20
Bill_McCaffrey_91,26,1
Bill_McCaffrey_91,27,-1
Bill_McCaffrey_91,28,3
Bill_McCaffrey_91,29,5
Bill_McCaffrey_91,30,3
Bill_McCaffrey_91,31,7
Bill_McCaffrey_91,32,10
Bill_McCaffrey_91,33,7
Bill_McCaffrey_91,34,13
Bill_McCaffrey_91,35,9
Bill_McCaffrey_91,36,6
Bill_McCaffrey_91,37,2
Bill_McCaffrey_91,38,5
Bill_McCaffrey_91,39,11
Billy_King_85,1,-1
Billy_King_85,2,14
Billy_King_85,3,6
Billy_King_85,4,4
Billy_King_85,5,0
Billy_King_85,6,2
Billy_King_85,7,1
Billy_King_85,8,0
Billy_King_85,9,0
Billy_King_85,10,1
Billy_King_85,11,6
Billy_King_85,12,-2
Billy_King_85,13,3
Billy_King_85,14,6
Billy_King_85,15,-1
Billy_King_85,16,9
Billy_King_85,17,5
Billy_King_85,18,2
Billy_King_85,19,-4
Billy_King_85,20,3
Billy_King_85,21,1
Billy_King_85,22,13
Billy_King_85,23,0
Billy_King_85,24,3
Billy_King_85,25,1
Billy_King_85,26,2
Billy_King_85,27,0
Billy_King_85,28,0
Billy_King_85,29,-1
Billy_King_85,30,0
Billy_King_85,31,2
Billy_King_86,1,5
Billy_King_86,2,2
Billy_King_86,3,4
Billy_King_86,4,9
Billy_King_86,5,6
Billy_King_86,6,9
Billy_King_86,7,6
Billy_King_86,8,4
Billy_King_86,9,4
Billy_King_86,10,10
Billy_King_86,11,17
Billy_King_86,12,3
Billy_King_86,13,10
Billy_King_86,14,14
Billy_King_86,15,3
Billy_King_86,16,6
Billy_King_86,17,11
Billy_King_86,18,3
Billy_King_86,19,9
Billy_King_86,20,14
Billy_King_86,21,3
Billy_King_86,22,-1
Billy_King_86,23,0
Billy_King_86,24,4
Billy_King_86,25,8
Billy_King_86,26,2
Billy_King_86,27,5
Billy_King_86,28,9
Billy_King_86,29,5
Billy_King_86,30,2
Billy_King_86,31,4
Billy_King_86,32,3
Billy_King_86,33,3
Billy_King_86,34,4
Billy_King_86,35,1
Billy_King_86,36,4
Billy_King_86,37,1
Billy_King_86,38,8
Billy_King_86,39,4
Billy_King_86,40,-1
Billy_King_87,1,12
Billy_King_87,2,5
Billy_King_87,3,9
Billy_King_87,4,7
Billy_King_87,5,9
Billy_King_87,6,13
Billy_King_87,7,11
Billy_King_87,8,13
Billy_King_87,9,6
Billy_King_87,10,14
Billy_King_87,11,14
Billy_King_87,12,7
Billy_King_87,13,11
Billy_King_87,14,5
Billy_King_87,15,7
Billy_King_87,16,9
Billy_King_87,17,9
Billy_King_87,18,13
Billy_King_87,19,11
Billy_King_87,20,8
Billy_King_87,21,2
Billy_King_87,22,12
Billy_King_87,23,11
Billy_King_87,24,13
Billy_King_87,25,2
Billy_King_87,30,4
Billy_King_87,31,0
Billy_King_87,32,6
Billy_King_87,33,10
Billy_King_88,1,20
Billy_King_88,2,15
Billy_King_88,3,5
Billy_King_88,4,5
Billy_King_88,5,3
Billy_King_88,6,6
Billy_King_88,7,9
Billy_King_88,8,9
Billy_King_88,9,14
Billy_King_88,10,4
Billy_King_88,11,4
Billy_King_88,12,12
Billy_King_88,13,13
Billy_King_88,14,7
Billy_King_88,15,12
Billy_King_88,16,10
Billy_King_88,17,12
Billy_King_88,18,9
Billy_King_88,19,13
Billy_King_88,20,12
Billy_King_88,21,15
Billy_King_88,22,7
Billy_King_88,23,1
Billy_King_88,24,6
Billy_King_88,25,11
Billy_King_88,26,17
Billy_King_88,27,9
Billy_King_88,28,6
Billy_King_88,29,12
Billy_King_88,30,-2
Billy_King_88,31,13
Billy_King_88,32,26
Billy_King_88,33,1
Billy_King_88,34,9
Billy_King_88,35,0
Bob_Bender_78,1,14
Bob_Bender_78,2,7
Bob_Bender_78,3,10
Bob_Bender_78,4,9
Bob_Bender_78,5,8
Bob_Bender_78,6,3
Bob_Bender_78,7,14
Bob_Bender_78,8,6
Bob_Bender_78,9,15
Bob_Bender_78,10,12
Bob_Bender_78,11,8
Bob_Bender_78,12,19
Bob_Bender_78,13,7
Bob_Bender_78,14,0
Bob_Bender_78,15,2
Bob_Bender_78,16,2
Bob_Bender_78,17,6
Bob_Bender_78,18,-2
Bob_Bender_78,19,11
Bob_Bender_78,20,3
Bob_Bender_78,21,7
Bob_Bender_78,22,12
Bob_Bender_79,1,7
Bob_Bender_79,2,14
Bob_Bender_79,3,5
Bob_Bender_79,4,18
Bob_Bender_79,5,6
Bob_Bender_79,6,14
Bob_Bender_79,7,10
Bob_Bender_79,8,14
Bob_Bender_79,9,11
Bob_Bender_79,10,10
Bob_Bender_79,11,0
Bob_Bender_79,12,-2
Bob_Bender_79,13,5
Bob_Bender_79,14,17
Bob_Bender_79,15,11
Bob_Bender_79,16,9
Bob_Bender_79,17,6
Bob_Bender_79,18,10
Bob_Bender_79,19,9
Bob_Bender_79,20,4
Bob_Bender_79,21,4
Bob_Bender_79,22,8
Bob_Bender_79,23,12
Bob_Bender_79,24,17
Bob_Bender_79,25,7
Bob_Bender_79,26,3
Bob_Bender_79,27,8
Bob_Bender_79,28,17
Bob_Bender_80,1,13
Bob_Bender_80,2,0
Bob_Bender_80,3,16
Bob_Bender_80,4,1
Bob_Bender_80,5,8
Bob_Bender_80,6,9
Bob_Bender_80,7,5
Bob_Bender_80,8,11
Bob_Bender_80,9,13
Bob_Bender_80,10,11
Bob_Bender_80,11,6
Bob_Bender_80,12,4
Bob_Bender_80,13,10
Bob_Bender_80,14,7
Bob_Bender_80,15,17
Bob_Bender_80,16,11
Bob_Bender_80,17,4
Bob_Bender_80,18,14
Bob_Bender_80,19,12
Bob_Bender_80,20,2
Bob_Bender_80,21,8
Bob_Bender_80,22,16
Bob_Bender_80,23,17
Bob_Bender_80,24,5
Bob_Bender_80,25,11
Bob_Bender_80,26,6
Bob_Bender_80,27,-3
Bob_Bender_80,28,-1
Bob_Bender_80,29,7
Bob_Bender_80,30,4
Bob_Bender_80,31,7
Bob_Bender_80,32,5
Bob_Bender_80,33,10
Bob_Cook_74,1,0
Bob_Cook_74,2,3
Bob_Cook_74,3,1
Bob_Cook_74,4,1
Bob_Cook_74,6,4
Bob_Cook_74,7,3
Bob_Cook_74,10,-1
Bob_Cook_74,13,1
Bob_Cook_74,14,2
Bob_Cook_74,15,-1
Bob_Cook_74,16,2
Bob_Cook_74,19,0
Bob_Cook_74,20,0
Bob_Cook_74,22,-2
Bob_Cook_74,26,-1
Bob_Fleischer_73,1,11
Bob_Fleischer_73,2,19
Bob_Fleischer_73,3,10
Bob_Fleischer_73,4,28
Bob_Fleischer_73,5,8
Bob_Fleischer_73,6,1
Bob_Fleischer_73,7,10
Bob_Fleischer_73,8,5
Bob_Fleischer_73,9,21
Bob_Fleischer_73,10,3
Bob_Fleischer_73,11,16
Bob_Fleischer_73,12,8
Bob_Fleischer_73,13,9
Bob_Fleischer_73,14,9
Bob_Fleischer_73,15,12
Bob_Fleischer_73,16,14
Bob_Fleischer_73,17,6
Bob_Fleischer_73,18,21
Bob_Fleischer_73,19,24
Bob_Fleischer_73,20,30
Bob_Fleischer_73,21,23
Bob_Fleischer_73,22,9
Bob_Fleischer_73,23,27
Bob_Fleischer_73,24,7
Bob_Fleischer_73,25,17
Bob_Fleischer_73,26,10
Bob_Fleischer_74,1,20
Bob_Fleischer_74,2,20
Bob_Fleischer_74,3,33
Bob_Fleischer_74,4,33
Bob_Fleischer_74,5,21
Bob_Fleischer_74,6,9
Bob_Fleischer_74,7,8
Bob_Fleischer_74,8,26
Bob_Fleischer_74,9,20
Bob_Fleischer_74,10,13
Bob_Fleischer_74,11,17
Bob_Fleischer_74,12,7
Bob_Fleischer_74,13,30
Bob_Fleischer_74,14,33
Bob_Fleischer_74,15,32
Bob_Fleischer_74,16,29
Bob_Fleischer_74,17,23
Bob_Fleischer_74,18,26
Bob_Fleischer_74,19,2
Bob_Fleischer_74,20,18
Bob_Fleischer_74,21,21
Bob_Fleischer_74,22,28
Bob_Fleischer_74,23,15
Bob_Fleischer_74,24,17
Bob_Fleischer_74,25,28
Bob_Fleischer_74,26,5
Bob_Fleischer_75,1,21
Bob_Fleischer_75,2,12
Bob_Fleischer_75,3,39
Bob_Fleischer_75,4,23
Bob_Fleischer_75,5,26
Bob_Fleischer_75,6,27
Bob_Fleischer_75,7,29
Bob_Fleischer_75,8,29
Bob_Fleischer_75,9,16
Bob_Fleischer_75,10,29
Bob_Fleischer_75,11,22
Bob_Fleischer_75,12,11
Bob_Fleischer_75,13,16
Bob_Fleischer_75,14,21
Bob_Fleischer_75,15,16
Bob_Fleischer_75,16,38
Bob_Fleischer_75,17,19
Bob_Fleischer_75,18,21
Bob_Fleischer_75,19,18
Bob_Fleischer_75,20,32
Bob_Fleischer_75,21,13
Bob_Fleischer_75,22,15
Bob_Fleischer_75,23,25
Bob_Fleischer_75,24,15
Bob_Fleischer_75,25,26
Bob_Fleischer_75,26,17
Bob_Lakata_55,1,5
Bob_Lakata_55,2,0
Bob_Lakata_55,3,6
Bob_Lakata_55,4,12
Bob_Lakata_55,5,3
Bob_Lakata_55,6,4
Bob_Lakata_55,7,12
Bob_Lakata_55,8,3
Bob_Lakata_55,9,2
Bob_Lakata_55,10,18
Bob_Lakata_55,11,38
Bob_Lakata_55,12,18
Bob_Lakata_55,13,1
Bob_Lakata_55,14,8
Bob_Lakata_55,15,12
Bob_Lakata_55,16,1
Bob_Lakata_55,17,16
Bob_Lakata_55,18,15
Bob_Lakata_55,19,9
Bob_Lakata_55,20,3
Bob_Lakata_55,21,17
Bob_Lakata_55,22,8
Bob_Lakata_55,23,10
Bob_Lakata_55,24,13
Bob_Lakata_55,25,21
Bob_Lakata_55,26,6
Bob_Lakata_55,27,-1
Bob_Lakata_55,28,1
Bob_Lakata_56,1,12
Bob_Lakata_56,2,29
Bob_Lakata_56,3,17
Bob_Lakata_56,4,3
Bob_Lakata_56,5,18
Bob_Lakata_56,6,19
Bob_Lakata_56,7,9
Bob_Lakata_56,8,8
Bob_Lakata_56,9,11
Bob_Lakata_56,10,7
Bob_Lakata_56,11,2
Bob_Lakata_56,12,7
Bob_Lakata_56,13,13
Bob_Lakata_56,14,3
Bob_Lakata_56,15,18
Bob_Lakata_56,16,13
Bob_Lakata_56,17,7
Bob_Lakata_56,18,0
Bob_Lakata_56,19,12
Bob_Lakata_56,20,10
Bob_Lakata_56,21,0
Bob_Lakata_56,22,3
Bob_Lakata_56,23,4
Bob_Lakata_56,25,5
Bob_Lakata_56,26,7
Bob_Lakata_58,1,5
Bob_Lakata_58,2,0
Bob_Lakata_58,3,0
Bob_Lakata_58,4,11
Bob_Lakata_58,5,12
Bob_Lakata_58,6,8
Bob_Lakata_58,7,7
Bob_Lakata_58,8,0
Bob_Lakata_58,9,1
Bob_Lakata_58,10,2
Bob_Lakata_58,12,1
Bob_Lakata_58,13,0
Bob_Lakata_58,15,0
Bob_Lakata_58,16,6
Bob_Lakata_58,19,3
Bob_Lakata_58,21,0
Bobby Joe_Harris_56,1,19
Bobby Joe_Harris_56,2,3
Bobby Joe_Harris_56,3,2
Bobby Joe_Harris_56,4,7
Bobby Joe_Harris_56,5,4
Bobby Joe_Harris_56,6,15
Bobby Joe_Harris_56,7,5
Bobby Joe_Harris_56,8,3
Bobby Joe_Harris_56,9,3
Bobby Joe_Harris_56,10,2
Bobby Joe_Harris_56,11,-1
Bobby Joe_Harris_56,12,21
Bobby Joe_Harris_56,13,20
Bobby Joe_Harris_56,14,0
Bobby Joe_Harris_56,15,4
Bobby Joe_Harris_56,16,9
Bobby Joe_Harris_56,17,3
Bobby Joe_Harris_56,18,6
Bobby Joe_Harris_56,19,5
Bobby Joe_Harris_56,20,30
Bobby Joe_Harris_56,21,4
Bobby Joe_Harris_56,22,16
Bobby Joe_Harris_56,23,1
Bobby Joe_Harris_56,24,6
Bobby Joe_Harris_56,25,14
Bobby Joe_Harris_56,26,-2
Bobby Joe_Harris_57,1,3
Bobby Joe_Harris_57,2,11
Bobby Joe_Harris_57,3,35
Bobby Joe_Harris_57,4,-1
Bobby Joe_Harris_57,5,10
Bobby Joe_Harris_57,6,14
Bobby Joe_Harris_57,7,1
Bobby Joe_Harris_57,8,5
Bobby Joe_Harris_57,9,4
Bobby Joe_Harris_57,10,9
Bobby Joe_Harris_57,11,6
Bobby Joe_Harris_57,12,24
Bobby Joe_Harris_57,13,0
Bobby Joe_Harris_57,14,5
Bobby Joe_Harris_57,15,10
Bobby Joe_Harris_57,16,24
Bobby Joe_Harris_57,17,12
Bobby Joe_Harris_57,18,17
Bobby Joe_Harris_57,19,-5
Bobby Joe_Harris_57,20,17
Bobby Joe_Harris_57,21,11
Bobby Joe_Harris_57,22,18
Bobby Joe_Harris_57,23,17
Bobby Joe_Harris_57,24,6
Bobby Joe_Harris_58,1,5
Bobby Joe_Harris_58,2,5
Bobby Joe_Harris_58,3,6
Bobby Joe_Harris_58,4,6
Bobby Joe_Harris_58,5,6
Bobby Joe_Harris_58,6,3
Bobby Joe_Harris_58,7,14
Bobby Joe_Harris_58,8,11
Bobby Joe_Harris_58,9,6
Bobby Joe_Harris_58,10,19
Bobby Joe_Harris_58,11,10
Bobby Joe_Harris_58,12,13
Bobby Joe_Harris_58,13,9
Bobby Joe_Harris_58,14,22
Bobby Joe_Harris_58,15,2
Bobby Joe_Harris_58,16,18
Bobby Joe_Harris_58,17,14
Bobby Joe_Harris_58,18,10
Bobby Joe_Harris_58,19,8
Bobby Joe_Harris_58,20,2
Bobby Joe_Harris_58,21,8
Bobby Joe_Harris_58,22,20
Bobby Joe_Harris_58,23,7
Bobby Joe_Harris_58,24,7
Bobby Joe_Harris_58,25,5
Brad_Evans_69,1,-3
Brad_Evans_69,2,-1
Brad_Evans_69,3,-1
Brad_Evans_69,4,-1
Brad_Evans_69,5,5
Brad_Evans_69,6,2
Brad_Evans_69,7,2
Brad_Evans_69,8,9
Brad_Evans_69,9,-3
Brad_Evans_69,10,1
Brad_Evans_69,11,-2
Brad_Evans_69,12,9
Brad_Evans_69,13,6
Brad_Evans_69,14,-1
Brad_Evans_69,15,5
Brad_Evans_69,16,-2
Brad_Evans_69,17,15
Brad_Evans_69,18,3
Brad_Evans_69,19,1
Brad_Evans_69,20,0
Brad_Evans_69,21,6
Brad_Evans_69,22,2
Brad_Evans_69,23,1
Brad_Evans_69,24,-3
Brad_Evans_70,1,11
Brad_Evans_70,2,7
Brad_Evans_70,3,0
Brad_Evans_70,4,16
Brad_Evans_70,5,9
Brad_Evans_70,6,9
Brad_Evans_70,7,8
Brad_Evans_70,8,17
Brad_Evans_70,9,25
Brad_Evans_70,10,6
Brad_Evans_70,11,1
Brad_Evans_70,12,5
Brad_Evans_70,13,3
Brad_Evans_70,14,1
Brad_Evans_70,15,8
Brad_Evans_70,16,12
Brad_Evans_70,17,15
Brad_Evans_70,18,-2
Brad_Evans_70,19,4
Brad_Evans_70,20,17
Brad_Evans_70,21,15
Brad_Evans_70,22,8
Brad_Evans_70,23,4
Brad_Evans_70,24,14
Brad_Evans_70,25,11
Brad_Evans_70,26,3
Brent_Kitching_64,1,5
Brent_Kitching_64,2,0
Brent_Kitching_64,3,1
Brent_Kitching_64,4,8
Brent_Kitching_64,5,7
Brent_Kitching_64,6,11
Brent_Kitching_64,7,5
Brent_Kitching_64,8,-2
Brent_Kitching_64,9,0
Brent_Kitching_64,10,4
Brent_Kitching_64,11,0
Brent_Kitching_64,13,12
Brent_Kitching_64,14,-2
Brent_Kitching_64,15,3
Brent_Kitching_64,16,11
Brent_Kitching_64,17,-1
Brent_Kitching_64,18,0
Brent_Kitching_64,19,2
Brent_Kitching_64,21,-1
Brent_Kitching_64,22,-2
Brent_Kitching_64,23,4
Brent_Kitching_64,24,0
Brent_Kitching_64,25,2
Brent_Kitching_64,26,0
Brent_Kitching_64,27,2
Brent_Kitching_64,29,-2
Brent_Kitching_64,31,3
Brent_Kitching_65,1,5
Brent_Kitching_65,2,2
Brent_Kitching_65,3,15
Brent_Kitching_65,4,9
Brent_Kitching_65,6,-3
Brent_Kitching_65,7,0
Brent_Kitching_65,8,2
Brent_Kitching_65,9,15
Brent_Kitching_65,11,6
Brent_Kitching_65,12,8
Brent_Kitching_65,13,2
Brent_Kitching_65,15,7
Brent_Kitching_65,17,7
Brent_Kitching_65,18,3
Brent_Kitching_65,19,5
Brent_Kitching_65,21,0
Brent_Kitching_65,23,-2
Brent_Kitching_65,24,6
Brian_Davis_89,1,-1
Brian_Davis_89,2,3
Brian_Davis_89,3,2
Brian_Davis_89,4,1
Brian_Davis_89,5,0
Brian_Davis_89,8,4
Brian_Davis_89,9,1
Brian_Davis_89,10,-2
Brian_Davis_89,12,4
Brian_Davis_89,14,0
Brian_Davis_89,15,3
Brian_Davis_89,17,1
Brian_Davis_89,19,7
Brian_Davis_89,20,1
Brian_Davis_89,21,-1
Brian_Davis_89,22,6
Brian_Davis_89,23,9
Brian_Davis_89,24,2
Brian_Davis_89,25,3
Brian_Davis_89,26,0
Brian_Davis_89,27,5
Brian_Davis_89,28,0
Brian_Davis_89,29,0
Brian_Davis_89,30,1
Brian_Davis_89,31,0
Brian_Davis_89,32,-1
Brian_Davis_89,33,-1
Brian_Davis_89,34,2
Brian_Davis_89,36,-1
Brian_Davis_90,1,10
Brian_Davis_90,3,5
Brian_Davis_90,4,0
Brian_Davis_90,5,1
Brian_Davis_90,6,3
Brian_Davis_90,7,2
Brian_Davis_90,8,4
Brian_Davis_90,9,-2
Brian_Davis_90,10,4
Brian_Davis_90,11,10
Brian_Davis_90,12,5
Brian_Davis_90,13,-1
Brian_Davis_90,14,4
Brian_Davis_90,15,-3
Brian_Davis_90,16,8
Brian_Davis_90,17,10
Brian_Davis_90,18,5
Brian_Davis_90,19,15
Brian_Davis_90,20,7
